year, uni, subject, num
2007,"University of Central Lancashire (UCLan)","Veterinary Sciences, Agriculture and related",30
2007,"University of Central Lancashire (UCLan)","Physical Sciences",100
2007,"University of Central Lancashire (UCLan)","Mathematical Sciences",20
2007,"University of Central Lancashire (UCLan)","Engineering",75
2007,"University of Central Lancashire (UCLan)","Computer Sciences",225
2007,"University of Central Lancashire (UCLan)","Architecture, Building and Planning",85
2007,"University of Central Lancashire (UCLan)","Social Studies",455
2007,"University of Central Lancashire (UCLan)","Law",195
2007,"University of Central Lancashire (UCLan)","Business and Admin studies",525
2007,"University of Central Lancashire (UCLan)","Mass Communication and Documentation",175
2007,"University of Central Lancashire (UCLan)","Linguistics, Classics and related",60
2007,"University of Central Lancashire (UCLan)","Non-European Languages, Literature and related",30
2007,"University of Central Lancashire (UCLan)","History and Philosophical studies",60
2007,"University of Central Lancashire (UCLan)","Creative Arts and Design",550
2007,"University of Central Lancashire (UCLan)","Education",55
2007,"University of Central Lancashire (UCLan)","Combined arts",210
2007,"University of Central Lancashire (UCLan)","Combined sciences",135
2007,"University of Central Lancashire (UCLan)","Combined social sciences",55
2007,"University of Central Lancashire (UCLan)","Sciences combined with Social Sciences or Arts",510
2007,"University of Central Lancashire (UCLan)","Social Sciences combined with Arts",195
2007,"University of Central Lancashire (UCLan)","General, other combined and unknown",400
2007,"The Royal Central School of Speech and Drama, University of London","Creative Arts and Design",200
2007,"University of Chester","Subjects allied to Medicine",215
2007,"University of Chester","Biological Sciences",275
2007,"University of Chester","Veterinary Sciences, Agriculture and related",135
2007,"University of Chester","Physical Sciences",40
2007,"University of Chester","Mathematical Sciences",20
2007,"University of Chester","Engineering",5
2007,"University of Chester","Computer Sciences",60
2007,"University of Chester","Social Studies",70
2007,"University of Chester","Law",145
2007,"University of Chester","Business and Admin studies",235
2007,"University of Chester","Mass Communication and Documentation",190
2007,"University of Chester","Linguistics, Classics and related",65
2007,"University of Chester","European Languages, Literature and related",15
2007,"University of Chester","History and Philosophical studies",110
2007,"University of Chester","Creative Arts and Design",245
2007,"University of Chester","Education",165
2007,"University of Chester","Combined arts",165
2007,"University of Chester","Combined sciences",60
2007,"University of Chester","Combined social sciences",25
2007,"University of Chester","Sciences combined with Social Sciences or Arts",220
2007,"University of Chester","Social Sciences combined with Arts",95
2007,"Chesterfield College","Biological Sciences",10
2007,"Chesterfield College","Engineering",5
2007,"Chesterfield College","Computer Sciences",10
2007,"Chesterfield College","Business and Admin studies",10
2007,"Chesterfield College","Creative Arts and Design",20
2007,"Chichester College","Subjects allied to Medicine",20
2007,"Chichester College","Veterinary Sciences, Agriculture and related",5
2007,"Chichester College","Computer Sciences",15
2007,"Chichester College","Business and Admin studies",35
2007,"University of Chichester","Biological Sciences",150
2007,"University of Chichester","Physical Sciences",10
2007,"University of Chichester","Computer Sciences",10
2007,"University of Chichester","Social Studies",60
2007,"University of Chichester","Business and Admin studies",35
2007,"University of Chichester","Mass Communication and Documentation",55
2007,"University of Chichester","Linguistics, Classics and related",25
2007,"University of Chichester","History and Philosophical studies",50
2007,"University of Chichester","Creative Arts and Design",285
2007,"University of Chichester","Education",130
2007,"University of Chichester","Combined arts",125
2007,"University of Chichester","Combined sciences",40
2007,"University of Chichester","Sciences combined with Social Sciences or Arts",155
2007,"University of Chichester","Social Sciences combined with Arts",15
2007,"City University London","Subjects allied to Medicine",365
2007,"City University London","Biological Sciences",85
2007,"City University London","Mathematical Sciences",130
2007,"City University London","Engineering",395
2007,"City University London","Computer Sciences",235
2007,"City University London","Social Studies",210
2007,"City University London","Law",130
2007,"City University London","Business and Admin studies",375
2007,"City University London","Creative Arts and Design",60
2007,"City University London","Combined sciences",50
2007,"City University London","Combined social sciences",75
2007,"City University London","Sciences combined with Social Sciences or Arts",145
2007,"City University London","Social Sciences combined with Arts",55
2007,"City College, Birmingham","Computer Sciences",10
2007,"City College, Birmingham","Business and Admin studies",20
2007,"City College, Birmingham","Combined sciences",20
2007,"The Manchester College (Formerly City College Manchester)","Subjects allied to Medicine",25
2007,"The Manchester College (Formerly City College Manchester)","Business and Admin studies",65
2007,"The Manchester College (Formerly City College Manchester)","Creative Arts and Design",125
2007,"The Manchester College (Formerly City College Manchester)","Sciences combined with Social Sciences or Arts",50
2007,"The Manchester College (Formerly City College Manchester)","Social Sciences combined with Arts",30
2007,"City of Sunderland College","Biological Sciences",20
2007,"City of Sunderland College","Computer Sciences",45
2007,"City of Sunderland College","Social Studies",15
2007,"City of Sunderland College","Business and Admin studies",20
2007,"City of Sunderland College","Creative Arts and Design",5
2007,"Cleveland College of Art and Design","Creative Arts and Design",220
2007,"Cleveland College of Art and Design","Sciences combined with Social Sciences or Arts",10
2007,"Cleveland College of Art and Design","Social Sciences combined with Arts",10
2007,"Cliff College","History and Philosophical studies",20
2007,"Colchester Institute","Subjects allied to Medicine",20
2007,"Colchester Institute","Computer Sciences",20
2007,"Colchester Institute","Architecture, Building and Planning",5
2007,"Colchester Institute","Social Studies",20
2007,"Colchester Institute","Business and Admin studies",45
2007,"Colchester Institute","Creative Arts and Design",240
2007,"Colchester Institute","Social Sciences combined with Arts",10
2007,"Cornwall College","Subjects allied to Medicine",30
2007,"Cornwall College","Biological Sciences",65
2007,"Cornwall College","Veterinary Sciences, Agriculture and related",15
2007,"Cornwall College","Physical Sciences",35
2007,"Cornwall College","Engineering",5
2007,"Cornwall College","Computer Sciences",15
2007,"Cornwall College","Social Studies",30
2007,"Cornwall College","Business and Admin studies",40
2007,"Cornwall College","Mass Communication and Documentation",10
2007,"Cornwall College","Creative Arts and Design",50
2007,"Cornwall College","Combined arts",25
2007,"Cornwall College","Combined sciences",10
2007,"Cornwall College","Sciences combined with Social Sciences or Arts",35
2007,"Courtauld Institute of Art (University of London)","History and Philosophical studies",55
2007,"Coventry University","Subjects allied to Medicine",525
2007,"Coventry University","Biological Sciences",285
2007,"Coventry University","Physical Sciences",75
2007,"Coventry University","Mathematical Sciences",30
2007,"Coventry University","Engineering",465
2007,"Coventry University","Computer Sciences",145
